CandidateName,AppliedRole,FunnelStage,StageOrder,Status,InterviewDate,Panelist,PanelistFatigueFlag,FeedbackText,RejectionReason,ResumeScore
Candidate 175,Software Engineer,Technical Interview,3,Passed,2025-10-19,Panelist 12,No,"Great cultural fit, asked thoughtful questions.",,9
Candidate 175,Software Engineer,Managerial Interview,4,Passed,2025-10-21,Panelist 12,No,"Strong problem-solving, explained system design well.",,9
Candidate 175,Software Engineer,Offer,5,Passed,2025-10-23,,No,,,9
Candidate 175,Software Engineer,Offer,6,Accepted,2025-10-23,HR Team,No,Offer accepted.,,9
Candidate 176,Software Engineer,Screening,1,Passed,2025-09-19,,No,,,5
Candidate 176,Software Engineer,Online Assessment,2,Passed,2025-09-23,,No,,,5
Candidate 176,Software Engineer,Technical Interview,3,Passed,2025-09-25,Panelist 16,No,Needs improvement in communication.,,5
Candidate 176,Software Engineer,Managerial Interview,4,Passed,2025-09-29,Panelist 21,No,Needs improvement in communication.,,5
Candidate 176,Software Engineer,Offer,5,Passed,2025-09-30,,No,,,5
Candidate 176,Software Engineer,Offer,6,Rejected,2025-09-30,HR Team,No,Declined due to delays in process.,Delays in process,5
Candidate 177,Software Engineer,Screening,1,Passed,2025-11-06,,No,,,2
Candidate 177,Software Engineer,Online Assessment,2,Passed,2025-11-13,,No,,,2
Candidate 177,Software Engineer,Technical Interview,3,Rejected,2025-11-13,Panelist 6,No,"Great cultural fit, asked thoughtful questions.",Cultural misfit,2
Candidate 178,Software Engineer,Screening,1,Passed,2025-09-19,,No,,,8
Candidate 178,Software Engineer,Online Assessment,2,Passed,2025-09-24,,No,,,8
Candidate 178,Software Engineer,Technical Interview,3,Rejected,2025-09-24,Panelist 4,No,Excellent domain knowledge in ML pipelines.,Role withdrawn,8
Candidate 179,Software Engineer,Screening,1,Passed,2025-10-27,,No,,,8
Candidate 179,Software Engineer,Online Assessment,2,Passed,2025-11-03,,No,,,8
Candidate 179,Software Engineer,Technical Interview,3,Passed,2025-11-10,Panelist 16,No,Excellent domain knowledge in ML pipelines.,,8
Candidate 179,Software Engineer,Managerial Interview,4,Passed,2025-11-17,Panelist 8,No,Struggled with edge cases in coding round.,,8
Candidate 179,Software Engineer,Offer,5,Passed,2025-11-22,,No,,,8
Candidate 179,Software Engineer,Offer,6,Accepted,2025-11-22,HR Team,No,Offer accepted.,,8
Candidate 180,Software Engineer,Screening,1,Passed,2025-10-29,,No,,,6
Candidate 180,Software Engineer,Online Assessment,2,Passed,2025-11-03,,No,,,6
Candidate 180,Software Engineer,Technical Interview,3,Passed,2025-11-05,Panelist 14,No,Needs improvement in code clarity.,,6
Candidate 180,Software Engineer,Managerial Interview,4,Rejected,2025-11-05,Panelist 12,No,"Great cultural fit, asked thoughtful questions.",Role withdrawn,6
Candidate 181,Software Engineer,Screening,1,Passed,2025-09-28,,No,,,4
Candidate 181,Software Engineer,Online Assessment,2,Passed,2025-10-04,,No,,,4
Candidate 181,Software Engineer,Technical Interview,3,Passed,2025-10-05,Panelist 22,No,"Strong problem-solving, explained API design well.",,4
Candidate 181,Software Engineer,Managerial Interview,4,Passed,2025-10-11,Panelist 3,No,Struggled with edge cases in coding round.,,4
Candidate 181,Software Engineer,Offer,5,Rejected,2025-10-11,,No,,Insufficient experience,4
Candidate 182,Software Engineer,Screening,1,Passed,2025-09-09,,No,,,10
Candidate 182,Software Engineer,Online Assessment,2,Passed,2025-09-16,,No,,,10
Candidate 182,Software Engineer,Technical Interview,3,Rejected,2025-09-16,Panelist 20,No,"Strong problem-solving, explained API design well.",Insufficient experience,10
Candidate 183,Software Engineer,Screening,1,Passed,2025-10-22,,No,,,7
Candidate 183,Software Engineer,Online Assessment,2,Rejected,2025-10-22,,No,,Poor skill match,7
Candidate 184,Software Engineer,Screening,1,Passed,2025-10-17,,No,,,5
Candidate 184,Software Engineer,Online Assessment,2,Passed,2025-10-21,,No,,,5
Candidate 184,Software Engineer,Technical Interview,3,Passed,2025-10-22,Panelist 19,No,Excellent domain knowledge in ML pipelines.,,5
Candidate 184,Software Engineer,Managerial Interview,4,Passed,2025-10-29,Panelist 17,No,Struggled with edge cases in coding round.,,5
Candidate 184,Software Engineer,Offer,5,Passed,2025-11-04,,No,,,5
Candidate 184,Software Engineer,Offer,6,Accepted,2025-11-04,HR Team,No,Offer accepted.,,5
Candidate 185,Software Engineer,Screening,1,Passed,2025-10-25,,No,,,5
Candidate 185,Software Engineer,Online Assessment,2,Passed,2025-10-29,,No,,,5
Candidate 185,Software Engineer,Technical Interview,3,Passed,2025-11-01,Panelist 12,No,"Great cultural fit, asked thoughtful questions.",,5
Candidate 185,Software Engineer,Managerial Interview,4,Passed,2025-11-07,Panelist 3,No,Needs improvement in code clarity.,,5
Candidate 185,Software Engineer,Offer,5,Passed,2025-11-13,,No,,,5
Candidate 185,Software Engineer,Offer,6,Accepted,2025-11-13,HR Team,No,Offer accepted.,,5
Candidate 186,Software Engineer,Screening,1,Passed,2025-10-04,,No,,,6
Candidate 186,Software Engineer,Online Assessment,2,Passed,2025-10-05,,No,,,6
Candidate 186,Software Engineer,Technical Interview,3,Passed,2025-10-06,Panelist 4,No,Excellent domain knowledge in ML pipelines.,,6
Candidate 186,Software Engineer,Managerial Interview,4,Passed,2025-10-09,Panelist 16,No,Struggled with edge cases in coding round.,,6
Candidate 186,Software Engineer,Offer,5,Passed,2025-10-11,,No,,,6
Candidate 186,Software Engineer,Offer,6,Accepted,2025-10-11,HR Team,No,Offer accepted.,,6
Candidate 187,Software Engineer,Screening,1,Passed,2025-10-17,,No,,,10
Candidate 187,Software Engineer,Online Assessment,2,Passed,2025-10-22,,No,,,10
Candidate 187,Software Engineer,Technical Interview,3,Passed,2025-10-29,Panelist 15,No,Struggled with edge cases in coding round.,,10
Candidate 187,Software Engineer,Managerial Interview,4,Passed,2025-10-31,Panelist 9,No,Excellent domain knowledge in ML pipelines.,,10
Candidate 187,Software Engineer,Offer,5,Passed,2025-11-03,,No,,,10
Candidate 187,Software Engineer,Offer,6,Rejected,2025-11-03,HR Team,No,Declined due to delays in process.,Delays in process,10
Candidate 188,Software Engineer,Screening,1,Passed,2025-09-24,,No,,,10
Candidate 188,Software Engineer,Online Assessment,2,Passed,2025-09-26,,No,,,10
Candidate 188,Software Engineer,Technical Interview,3,Passed,2025-09-30,Panelist 18,No,Needs improvement in time complexity.,,10
Candidate 188,Software Engineer,Managerial Interview,4,Passed,2025-10-05,Panelist 5,No,"Great cultural fit, asked thoughtful questions.",,10
Candidate 188,Software Engineer,Offer,5,Passed,2025-10-07,,No,,,10
Candidate 188,Software Engineer,Offer,6,Accepted,2025-10-07,HR Team,No,Offer accepted.,,10
Candidate 189,Software Engineer,Screening,1,Passed,2025-10-18,,No,,,10
Candidate 189,Software Engineer,Online Assessment,2,Passed,2025-10-19,,No,,,10
Candidate 189,Software Engineer,Technical Interview,3,Passed,2025-10-26,Panelist 14,No,Excellent domain knowledge in ML pipelines.,,10
Candidate 189,Software Engineer,Managerial Interview,4,Passed,2025-11-01,Panelist 10,No,Struggled with edge cases in coding round.,,10
Candidate 189,Software Engineer,Offer,5,Passed,2025-11-07,,No,,,10
Candidate 189,Software Engineer,Offer,6,Rejected,2025-11-07,HR Team,No,Declined due to delays in process.,Delays in process,10
Candidate 190,Software Engineer,Screening,1,Passed,2025-09-13,,No,,,10
Candidate 190,Software Engineer,Online Assessment,2,Passed,2025-09-16,,No,,,10
Candidate 190,Software Engineer,Technical Interview,3,Passed,2025-09-18,Panelist 20,No,Excellent domain knowledge in ML pipelines.,,10
Candidate 190,Software Engineer,Managerial Interview,4,Rejected,2025-09-18,Panelist 1,No,"Strong problem-solving, explained system design well.",Poor skill match,10
Candidate 191,Software Engineer,Screening,1,Passed,2025-09-12,,No,,,10
Candidate 191,Software Engineer,Online Assessment,2,Passed,2025-09-15,,No,,,10
Candidate 191,Software Engineer,Technical Interview,3,Rejected,2025-09-15,Panelist 8,No,Needs improvement in communication.,Role withdrawn,10
Candidate 192,Software Engineer,Screening,1,Passed,2025-11-03,,No,,,10
Candidate 192,Software Engineer,Online Assessment,2,Passed,2025-11-09,,No,,,10
Candidate 192,Software Engineer,Technical Interview,3,Passed,2025-11-12,Panelist 18,No,Excellent domain knowledge in ML pipelines.,,10
Candidate 192,Software Engineer,Managerial Interview,4,Passed,2025-11-13,Panelist 12,No,"Great cultural fit, asked thoughtful questions.",,10
Candidate 192,Software Engineer,Offer,5,Passed,2025-11-20,,No,,,10
Candidate 192,Software Engineer,Offer,6,Accepted,2025-11-20,HR Team,No,Offer accepted.,,10
Candidate 193,Software Engineer,Screening,1,Passed,2025-11-03,,No,,,7
Candidate 193,Software Engineer,Online Assessment,2,Passed,2025-11-08,,No,,,7
Candidate 193,Software Engineer,Technical Interview,3,Passed,2025-11-14,Panelist 8,No,Excellent domain knowledge in ML pipelines.,,7
Candidate 193,Software Engineer,Managerial Interview,4,Passed,2025-11-19,Panelist 21,No,Struggled with edge cases in coding round.,,7
Candidate 193,Software Engineer,Offer,5,Passed,2025-11-22,,No,,,7
Candidate 193,Software Engineer,Offer,6,Accepted,2025-11-22,HR Team,No,Offer accepted.,,7
Candidate 194,Software Engineer,Screening,1,Rejected,2025-10-23,,No,,Insufficient experience,8
Candidate 195,Software Engineer,Screening,1,Passed,2025-10-08,,No,,,8
Candidate 195,Software Engineer,Online Assessment,2,Rejected,2025-10-08,,No,,No show/interview abandoned,8
Candidate 196,Software Engineer,Screening,1,Passed,2025-10-13,,No,,,4
Candidate 196,Software Engineer,Online Assessment,2,Rejected,2025-10-13,,No,,Poor skill match,4
Candidate 197,Software Engineer,Screening,1,Passed,2025-11-10,,No,,,9
Candidate 197,Software Engineer,Online Assessment,2,Passed,2025-11-17,,No,,,9
Candidate 197,Software Engineer,Technical Interview,3,Passed,2025-11-24,Panelist 5,No,Struggled with edge cases in coding round.,,9
Candidate 197,Software Engineer,Managerial Interview,4,Passed,2025-11-26,Panelist 13,No,Struggled with edge cases in coding round.,,9
Candidate 197,Software Engineer,Offer,5,Passed,2025-12-01,,No,,,9
Candidate 197,Software Engineer,Offer,6,Accepted,2025-12-01,HR Team,No,Offer accepted.,,9
Candidate 198,Software Engineer,Screening,1,Passed,2025-10-23,,No,,,6
Candidate 198,Software Engineer,Online Assessment,2,Passed,2025-10-29,,No,,,6
Candidate 198,Software Engineer,Technical Interview,3,Passed,2025-10-31,Panelist 18,No,Needs improvement in code clarity.,,6
Candidate 198,Software Engineer,Managerial Interview,4,Passed,2025-11-01,Panelist 4,No,"Great cultural fit, asked thoughtful questions.",,6
Candidate 198,Software Engineer,Offer,5,Passed,2025-11-07,,No,,,6
Candidate 198,Software Engineer,Offer,6,Accepted,2025-11-07,HR Team,No,Offer accepted.,,6
Candidate 199,Software Engineer,Screening,1,Passed,2025-09-24,,No,,,6
Candidate 199,Software Engineer,Online Assessment,2,Passed,2025-09-30,,No,,,6
Candidate 199,Software Engineer,Technical Interview,3,Passed,2025-10-05,Panelist 2,No,"Strong problem-solving, explained API design well.",,6
Candidate 199,Software Engineer,Managerial Interview,4,Passed,2025-10-07,Panelist 21,No,Needs improvement in time complexity.,,6
Candidate 199,Software Engineer,Offer,5,Rejected,2025-10-07,,No,,Role withdrawn,6
Candidate 200,Software Engineer,Screening,1,Passed,2025-11-11,,No,,,6
Candidate 200,Software Engineer,Online Assessment,2,Passed,2025-11-15,,No,,,6
Candidate 200,Software Engineer,Technical Interview,3,Passed,2025-11-18,Panelist 9,No,"Strong problem-solving, explained API design well.",,6
Candidate 200,Software Engineer,Managerial Interview,4,Rejected,2025-11-18,Panelist 18,No,Struggled with edge cases in coding round.,Code test failed,6
Candidate 201,Software Engineer,Screening,1,Passed,2025-11-14,,No,,,6
Candidate 201,Software Engineer,Online Assessment,2,Passed,2025-11-19,,No,,,6
Candidate 201,Software Engineer,Technical Interview,3,Passed,2025-11-21,Panelist 10,No,Excellent domain knowledge in ML pipelines.,,6
Candidate 201,Software Engineer,Managerial Interview,4,Passed,2025-11-27,Panelist 6,No,"Strong problem-solving, explained system design well.",,6
Candidate 201,Software Engineer,Offer,5,Passed,2025-12-02,,No,,,6
Candidate 201,Software Engineer,Offer,6,Accepted,2025-12-02,HR Team,No,Offer accepted.,,6
Candidate 202,Software Engineer,Screening,1,Passed,2025-09-16,,No,,,9
Candidate 202,Software Engineer,Online Assessment,2,Passed,2025-09-17,,No,,,9
Candidate 202,Software Engineer,Technical Interview,3,Rejected,2025-09-17,Panelist 15,No,Struggled with edge cases in coding round.,No show/interview abandoned,9
Candidate 203,Software Engineer,Screening,1,Passed,2025-09-11,,No,,,6
Candidate 203,Software Engineer,Online Assessment,2,Passed,2025-09-15,,No,,,6
Candidate 203,Software Engineer,Technical Interview,3,Passed,2025-09-16,Panelist 7,No,Needs improvement in time complexity.,,6
Candidate 203,Software Engineer,Managerial Interview,4,Rejected,2025-09-16,Panelist 25,No,Struggled with edge cases in coding round.,Cultural misfit,6
Candidate 204,Software Engineer,Screening,1,Passed,2025-09-24,,No,,,5
Candidate 204,Software Engineer,Online Assessment,2,Passed,2025-09-27,,No,,,5
Candidate 204,Software Engineer,Technical Interview,3,Rejected,2025-09-27,Panelist 12,No,Excellent domain knowledge in ML pipelines.,No show/interview abandoned,5
Candidate 205,Software Engineer,Screening,1,Passed,2025-09-10,,No,,,8
Candidate 205,Software Engineer,Online Assessment,2,Passed,2025-09-11,,No,,,8
Candidate 205,Software Engineer,Technical Interview,3,Passed,2025-09-16,Panelist 10,No,"Great cultural fit, asked thoughtful questions.",,8
Candidate 205,Software Engineer,Managerial Interview,4,Passed,2025-09-19,Panelist 5,No,"Great cultural fit, asked thoughtful questions.",,8
Candidate 205,Software Engineer,Offer,5,Rejected,2025-09-19,,No,,Cultural misfit,8
Candidate 206,Software Engineer,Screening,1,Passed,2025-09-12,,No,,,8
Candidate 206,Software Engineer,Online Assessment,2,Passed,2025-09-18,,No,,,8
Candidate 206,Software Engineer,Technical Interview,3,Passed,2025-09-25,Panelist 19,No,"Strong problem-solving, explained API design well.",,8
Candidate 206,Software Engineer,Managerial Interview,4,Passed,2025-09-26,Panelist 2,No,"Strong problem-solving, explained system design well.",,8
Candidate 206,Software Engineer,Offer,5,Passed,2025-09-27,,No,,,8
Candidate 206,Software Engineer,Offer,6,Accepted,2025-09-27,HR Team,No,Offer accepted.,,8
Candidate 207,Software Engineer,Screening,1,Passed,2025-11-10,,No,,,5
Candidate 207,Software Engineer,Online Assessment,2,Passed,2025-11-14,,No,,,5
Candidate 207,Software Engineer,Technical Interview,3,Passed,2025-11-18,Panelist 25,No,"Great cultural fit, asked thoughtful questions.",,5
Candidate 207,Software Engineer,Managerial Interview,4,Passed,2025-11-25,Panelist 19,No,Struggled with edge cases in coding round.,,5
Candidate 207,Software Engineer,Offer,5,Passed,2025-11-29,,No,,,5
Candidate 207,Software Engineer,Offer,6,Accepted,2025-11-29,HR Team,No,Offer accepted.,,5
Candidate 208,Software Engineer,Screening,1,Rejected,2025-11-07,,No,,Cultural misfit,4
Candidate 209,Software Engineer,Screening,1,Passed,2025-10-22,,No,,,10
Candidate 209,Software Engineer,Online Assessment,2,Passed,2025-10-24,,No,,,10
Candidate 209,Software Engineer,Technical Interview,3,Passed,2025-10-26,Panelist 12,No,Needs improvement in time complexity.,,10
Candidate 209,Software Engineer,Managerial Interview,4,Passed,2025-11-02,Panelist 22,No,"Strong problem-solving, explained DP well.",,10
Candidate 209,Software Engineer,Offer,5,Passed,2025-11-05,,No,,,10
Candidate 209,Software Engineer,Offer,6,Accepted,2025-11-05,HR Team,No,Offer accepted.,,10
Candidate 210,Software Engineer,Screening,1,Passed,2025-11-03,,No,,,9
Candidate 210,Software Engineer,Online Assessment,2,Passed,2025-11-08,,No,,,9
Candidate 210,Software Engineer,Technical Interview,3,Passed,2025-11-09,Panelist 25,No,"Strong problem-solving, explained API design well.",,9
Candidate 210,Software Engineer,Managerial Interview,4,Passed,2025-11-10,Panelist 9,No,"Great cultural fit, asked thoughtful questions.",,9
Candidate 210,Software Engineer,Offer,5,Passed,2025-11-17,,No,,,9
Candidate 210,Software Engineer,Offer,6,Rejected,2025-11-17,HR Team,No,Declined due to delays in process.,Delays in process,9
Candidate 211,Software Engineer,Screening,1,Passed,2025-10-26,,No,,,5
Candidate 211,Software Engineer,Online Assessment,2,Passed,2025-11-02,,No,,,5
Candidate 211,Software Engineer,Technical Interview,3,Passed,2025-11-07,Panelist 20,No,Excellent domain knowledge in ML pipelines.,,5
Candidate 211,Software Engineer,Managerial Interview,4,Passed,2025-11-09,Panelist 10,No,"Great cultural fit, asked thoughtful questions.",,5
Candidate 211,Software Engineer,Offer,5,Passed,2025-11-12,,No,,,5
Candidate 211,Software Engineer,Offer,6,Rejected,2025-11-12,HR Team,No,Declined due to delays in process.,Delays in process,5
Candidate 212,Software Engineer,Screening,1,Passed,2025-10-10,,No,,,10
Candidate 212,Software Engineer,Online Assessment,2,Passed,2025-10-14,,No,,,10
Candidate 212,Software Engineer,Technical Interview,3,Passed,2025-10-17,Panelist 17,No,Needs improvement in time complexity.,,10
Candidate 212,Software Engineer,Managerial Interview,4,Passed,2025-10-24,Panelist 20,No,Needs improvement in time complexity.,,10
Candidate 212,Software Engineer,Offer,5,Passed,2025-10-29,,No,,,10
Candidate 212,Software Engineer,Offer,6,Rejected,2025-10-29,HR Team,No,Declined due to cultural misfit.,Cultural misfit,10
